-1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 
62.521381127857 -53.293604603255154 160.5968787897115 32.14689670982153 -53.12266008425095 159.9055833446179 75.8532520331285 -36.15832195013325 174.78604172671032 18.94386517307757 -31.681603106163553 165.25677212480667 63.15685382128416 -20.061113787445038 163.15801142124127 31.356219719000336 -14.291272982498265 159.4327740013994 56.22044745181145 -6.433866735297231 176.959937645178 38.99704204565166 -8.117093266146512 178.55312130878812 60.84403856361859 37.4758601162163 194.33681679499654 38.351505997136805 35.67478792176257 185.34307546734567 58.66698199096937 72.18326182552524 201.5912269134694 42.01265006034099 71.07199710418166 199.5826797507734 
68.55865487596363 -55.016469293212175 164.23024893418355 35.718353806498605 -56.20401709090887 162.29417316838533 75.41237438078556 -35.53159867862535 173.5008009932353 22.44385511666639 -33.4017230831443 168.10049824852248 63.08378212386448 -18.95791725452369 163.29441093408812 36.408300173936446 -15.735548043142032 161.3652308876885 58.414668054857195 -5.139530087761823 178.21532947738012 39.26802864920853 -7.087095132466121 177.59307526947396 59.49591224688473 37.940013980249155 191.12452473587882 38.28614777353349 36.401477766595015 185.75464997982806 56.6143230621389 72.40344258631593 199.30368327593567 40.16091037249462 71.43250386998687 197.831002857689 
73.26718972291562 -56.228029782012904 167.1943860592352 39.05400896687645 -58.07710341390262 163.29601291536147 75.2942902879207 -33.895798706886715 173.7187327937615 24.558894417393713 -33.72222014445218 167.3688065937586 62.755828070113274 -16.095821288916905 163.6393112269764 39.4827287155456 -16.712762982452976 161.65478623258016 60.38178828178848 -4.997704859244952 180.02532293195404 40.44384385003433 -7.328622087678907 178.88630026627126 60.73333338477241 38.09190307660011 192.21300039325723 38.04259046547875 35.640736967140775 185.62179963405978 58.064448489078195 73.96425638954109 203.9107642476301 39.01902839716118 71.98422001505637 201.03665184997556 
74.59006449002231 -56.692703410775934 168.05610440505592 39.75044709741063 -57.740509889347436 162.96187197703728 75.89304983166407 -33.93296697613246 174.28181483050028 25.678445268791247 -33.90788901198366 167.040830875223 63.58311161482794 -15.82284286088033 164.90932217826162 42.67968299874981 -17.412142515371404 162.78944893756122 62.6227935624967 -5.309274613853084 182.6235474332623 42.15999923425725 -8.000927697227727 180.55281700072854 61.245541478497664 37.94154660466592 192.61688433851668 39.95585917035199 36.25940200566843 189.55666912182372 59.420489506720855 75.20235340635838 208.5384456068966 39.34179501322692 71.24666942923064 203.14485582520038 
75.19314854635931 -56.76386282484451 168.71054050413534 40.045493688260365 -57.684474714228855 162.97772853453546 77.39239004516247 -34.44676824693119 177.68537449933504 27.105124309852716 -33.971740377387285 168.03816602319444 65.63237317256947 -15.980594834900858 167.23852767044323 45.125107274831265 -18.099097724521496 164.32956219301656 64.31345429096747 -5.298671897324977 185.03403376876184 43.02386668258291 -7.934136081268896 181.63507234247547 62.94635955236386 38.89120303003683 197.02886777069537 41.85863164745012 36.807910464010334 192.77764100325638 60.63162095281404 76.52742638670672 212.69195876911306 40.62477182670234 72.4677394102897 206.48941643621254 
76.45049898041468 -57.45086464582615 170.120734584054 40.21235806161607 -57.775978981132624 162.75450877408966 79.99266249908239 -35.21309928377383 183.56474174206335 28.54841497918366 -34.18219257487376 169.74094420067246 65.40072812920208 -15.664123650323027 168.15301281561284 46.276486653306975 -18.613521151955823 165.19953001370206 65.80189938859341 -4.838549170065688 187.77370073995334 42.93449013408302 -7.701465904950025 181.65478310659438 63.759408246525815 38.28049590365964 199.3722335054748 42.561325940648686 35.44331108486192 192.91404611273535 60.473863259663794 76.24335199324416 213.24722979093988 39.49059857840721 72.40406038959728 204.156298019247 
75.65536434580635 -57.84155668408646 171.18113190230022 40.376942407394516 -57.90676393652195 163.39788028426025 78.52510832734566 -35.049103290552324 183.98668009723212 28.391649820070818 -33.59678862031606 168.64822990051658 65.49861598726186 -15.307035104813322 168.70677190727585 46.339450281986835 -17.963166586853696 164.64819954336213 65.27476000998709 -4.764442591681323 188.1720809285021 42.71170966250033 -7.439819195357456 181.34547912797655 63.78540703758485 37.17967075923823 199.41108037879047 41.55077768845628 34.00155601650785 189.27070747853318 64.80171048305861 77.74472622137648 223.95360883669122 38.664631329009325 70.94237608127018 199.93101911533208 
76.19213883643084 -58.93363172201601 174.61031426857878 39.66075939180599 -57.46086378472791 163.08287275397635 78.30809994326987 -34.608653828138586 187.30879328068562 28.28477973860076 -33.134480767990304 168.67245916991084 65.66690475792905 -14.743638159418587 170.3688101935259 46.27899984959583 -17.45308479718756 164.45743581027756 65.06290261385865 -3.828156432159682 188.68202460051702 42.40419247294399 -6.911155821652266 181.14948830722332 62.96285246950899 37.08439142648272 198.47376828457314 41.30854574881062 34.1027291953459 189.06286576317459 62.8376374462785 76.49353985459466 218.98626201728635 37.155314550151665 70.12581157550592 197.90776918848186 
76.78303189267159 -60.35678933595011 180.07026948269706 39.073537916785384 -57.330498635453836 163.3056432602429 80.51618323764761 -35.9931598695583 197.46980309039796 28.399889647225574 -32.20477409761634 168.7044681115967 67.87174644742637 -14.921764771647359 176.42815110025103 48.463559030201765 -17.374397617110585 166.16151726210632 66.81837177696046 -3.3900049796765885 194.11987944452844 42.72366536388906 -6.272261643578868 182.9578171639954 63.2919257965585 37.51153833909141 200.30564258417468 41.224010892506065 34.74886590015992 190.0517256380994 64.21548389845081 77.30083082134917 222.77828971349874 36.23176201757004 70.40929144647798 197.07803578132624 
